Unnamed: 0,Tenure,Gender,EducationLevel,LoanStatus,NetPromoterScore,TransactionFrequency,Surname,Age,Geography,ComplaintsCount,HasCrCard,EstimatedSalary,IsActiveMember,AvgTransactionAmount,CustomerSegment,MaritalStatus,DigitalEngagementScore,ID,CreditScore,SavingsAccountFlag,Balance,NumOfProducts,Exited
6393,4.0,,High School,No loan,9.0,32.0,Ankudinov,,,0.0,1.0,12538.92,0.0,110.201585118454,Mass Market,Married,35.0,2911.0,,,158978.79,,0
6394,4.0,,Other,Default risk,0.0,35.0,Amechi,,,,1.0,,,47.3371979001332,High Net Worth,,,1211.0,601.0,,0.0,2.0,0
6395,5.0,,,Default risk,0.0,29.0,,31.0,Spain,3.0,1.0,84238.63,0.0,44.234956522968,High Net Worth,,,1817.0,513.0,0.0,174853.46,1.0,0
6396,5.0,Female,High School,Active loan,4.0,25.0,Heap,44.0,Spain,0.0,1.0,174205.22,1.0,61.7289790487152,Affluent,Single,46.0,68.0,,,0.0,,1
6397,7.0,Female,High School,Active loan,5.0,30.0,Osonduagwuike,,France,0.0,0.0,76209.56,,,Affluent,,53.0,966.0,758.0,1.0,0.0,,0
6398,,,,Active loan,3.0,34.0,Cameron,,,1.0,0.0,,,135.243746590035,High Net Worth,Divorced,,,,0.0,0.0,,1
6399,3.0,Female,,No loan,10.0,37.0,,44.0,,,1.0,189016.14,1.0,,,Married,,1519.0,744.0,,,2.0,0
6400,0.0,Male,,Active loan,,33.0,,73.0,France,,0.0,43615.67,1.0,76.6582500678596,,Single,,4348.0,,,146329.73,1.0,0
6401,2.0,Male,High School,No loan,9.0,25.0,Mayne,46.0,Spain,0.0,1.0,174478.54,0.0,,,Married,79.0,3901.0,603.0,,0.0,2.0,0
6402,3.0,Female,University,No loan,8.0,,Cattaneo,39.0,France,,1.0,,1.0,152.245353966133,Mass Market,,76.0,6850.0,705.0,1.0,92224.56,1.0,0
6403,0.0,Female,University,,,30.0,McElhone,52.0,Spain,0.0,1.0,,0.0,148.141229053187,,Married,57.0,2587.0,,1.0,0.0,1.0,1
6404,8.0,,,Active loan,6.0,32.0,Cisneros,32.0,,0.0,0.0,133292.94,0.0,57.0598554997603,Affluent,,,1166.0,446.0,,0.0,2.0,0
6405,,Male,Other,Default risk,,,Hou,,France,3.0,0.0,,1.0,88.1038116168116,High Net Worth,Widowed,74.0,3526.0,630.0,0.0,138053.67,,0
6406,,Male,,Active loan,1.0,31.0,Sun,58.0,Spain,1.0,1.0,132034.13,1.0,,High Net Worth,,,,633.0,0.0,98308.51,,0
6407,4.0,Female,,No loan,,27.0,Volkova,,Germany,,1.0,18922.18,0.0,128.168854816103,Mass Market,Married,,2574.0,,1.0,,1.0,1
6408,1.0,Male,High School,No loan,,,,47.0,Spain,0.0,,128882.66,0.0,,Affluent,Single,,6353.0,560.0,1.0,0.0,1.0,1
6409,1.0,,,No loan,10.0,,Ebelegbulam,43.0,Germany,0.0,1.0,138510.01,0.0,,,Married,69.0,1671.0,737.0,1.0,125537.38,,1
6410,4.0,Female,,No loan,8.0,35.0,Jordan,,,0.0,1.0,,1.0,,Mass Market,Married,51.0,5512.0,680.0,1.0,123816.5,1.0,0
6411,0.0,Female,,,9.0,,,37.0,Spain,,0.0,44203.55,,,,Married,62.0,,,1.0,163607.18,,0
6412,2.0,Female,,No loan,2.0,26.0,,63.0,,0.0,1.0,122109.58,0.0,,Affluent,Single,,5067.0,,,131629.17,2.0,1
6413,,Female,,Default risk,,33.0,,,Spain,,1.0,193785.87,,84.0253586891739,High Net Worth,Widowed,,3683.0,,0.0,158633.61,1.0,0
6414,0.0,Female,Postgraduate,,,30.0,Eberegbulam,51.0,,2.0,0.0,88372.69,0.0,151.220311973543,High Net Worth,,55.0,5326.0,,,,3.0,1
6415,,,,Active loan,,,John,40.0,Spain,,1.0,62944.75,1.0,,,Divorced,,5393.0,677.0,0.0,,1.0,0
6416,8.0,Male,,,0.0,,,20.0,Spain,4.0,,,0.0,122.716390918104,,,50.0,3751.0,,,,1.0,0
6417,9.0,Male,Postgraduate,Default risk,,,,25.0,Spain,2.0,0.0,,,72.7768536460474,,,72.0,6135.0,450.0,0.0,,,0
6418,6.0,,University,No loan,,,,37.0,France,0.0,1.0,126477.41,,58.1268905422292,Mass Market,Married,89.0,2102.0,487.0,,0.0,2.0,0
6419,,Female,University,No loan,9.0,,Price,44.0,Spain,0.0,1.0,164213.53,,46.7329931925902,,,49.0,3479.0,,,,1.0,1
6420,4.0,Male,,Active loan,7.0,21.0,Hancock,49.0,,0.0,,190296.76,1.0,171.416320760377,Affluent,,65.0,824.0,552.0,,0.0,1.0,1
6421,5.0,Male,,No loan,10.0,36.0,He,50.0,,0.0,,146145.93,1.0,,Mass Market,Married,,143.0,516.0,1.0,0.0,1.0,1
6422,2.0,Female,,,,29.0,Aitken,55.0,,1.0,1.0,100686.11,0.0,,,Divorced,81.0,967.0,627.0,,159441.27,1.0,1
6423,1.0,Female,,No loan,8.0,31.0,Akeroyd,41.0,France,0.0,1.0,112289.06,1.0,60.7538256116544,Mass Market,Married,64.0,4098.0,710.0,1.0,,2.0,0
6424,6.0,Female,,Default risk,0.0,27.0,Mitchell,,France,3.0,1.0,197202.48,0.0,,High Net Worth,Widowed,65.0,3851.0,,0.0,,2.0,0
6425,6.0,Male,University,,10.0,25.0,Terry,,Germany,,1.0,141558.04,0.0,92.8656521713955,Mass Market,Married,29.0,4894.0,,,,2.0,0
6426,2.0,Male,,,9.0,33.0,Chikwado,56.0,,,1.0,,,121.354283662733,Mass Market,Married,72.0,,651.0,1.0,0.0,1.0,1
6427,0.0,Male,,No loan,8.0,27.0,Lord,22.0,Germany,0.0,0.0,,0.0,87.9009676058446,Mass Market,Married,85.0,2637.0,709.0,1.0,,1.0,0
6428,1.0,,University,No loan,8.0,21.0,,39.0,France,,,192255.15,0.0,,,Married,42.0,5358.0,582.0,,132077.48,2.0,0
6429,2.0,Male,Postgraduate,,7.0,44.0,Ts'ai,38.0,Germany,,,56055.72,,,High Net Worth,Divorced,,,634.0,,,1.0,0
6430,6.0,Male,,,,,James,,France,0.0,1.0,56999.9,,53.0521303242727,,Single,,644.0,475.0,0.0,0.0,1.0,1
6431,,,Postgraduate,Active loan,1.0,28.0,Udinese,27.0,,,1.0,67494.23,1.0,137.998578090768,,Divorced,,1812.0,843.0,0.0,0.0,2.0,0
6432,7.0,,,No loan,8.0,31.0,Murphy,28.0,,0.0,,,,54.700360306251,Mass Market,,48.0,857.0,557.0,,146445.24,,0
6433,4.0,,University,,8.0,33.0,,29.0,France,0.0,1.0,36221.18,0.0,,Mass Market,,,2206.0,,1.0,,1.0,0
6434,8.0,Male,University,,10.0,40.0,DeRose,33.0,France,,,138504.28,,100.814631532908,Mass Market,,63.0,1449.0,,1.0,,,0
6435,7.0,Female,,No loan,,,Li,33.0,,,,82996.47,0.0,77.6282478432269,Mass Market,Married,52.0,113.0,758.0,1.0,0.0,2.0,0
6436,6.0,Female,University,No loan,10.0,27.0,,53.0,Spain,0.0,0.0,151317.27,1.0,106.481967707468,Mass Market,Married,,5172.0,663.0,,150200.23,1.0,1
6437,,Female,University,No loan,8.0,34.0,,,France,0.0,,27922.45,1.0,136.339729216606,Mass Market,,,4587.0,767.0,,115576.44,1.0,0
6438,7.0,Male,,,0.0,,Young,36.0,France,3.0,,,1.0,102.723466503532,High Net Worth,,65.0,,,0.0,154872.08,2.0,0
6439,,,University,,10.0,31.0,Fang,47.0,,,,,1.0,76.0372297473878,Mass Market,Married,56.0,3559.0,606.0,1.0,93578.68,2.0,1
6441,7.0,Male,High School,Active loan,,35.0,,,France,0.0,,,,22.8704095660072,,Single,32.0,1262.0,,0.0,,1.0,0
6442,1.0,Female,,No loan,,32.0,Ferguson,56.0,,0.0,1.0,106918.67,0.0,140.190116800866,Mass Market,,79.0,,580.0,1.0,131368.3,1.0,1
6443,7.0,Female,High School,Active loan,4.0,29.0,Eluemuno,53.0,,,1.0,186392.99,,144.410348578495,Affluent,Single,68.0,3409.0,664.0,0.0,,,1
6444,6.0,Male,Other,,,,Onyeorulu,25.0,Germany,5.0,,167705.07,0.0,,High Net Worth,,,1857.0,571.0,,82506.72,,0
6445,,Male,University,No loan,8.0,31.0,,,,0.0,1.0,76357.43,,53.6120283166861,,Married,61.0,1867.0,593.0,,0.0,,0
6446,6.0,,Postgraduate,Default risk,,29.0,Pickering,54.0,Germany,2.0,1.0,57553.98,,,High Net Worth,Divorced,,444.0,,0.0,115988.86,,1
6447,,Male,,No loan,10.0,,Gibbons,,,0.0,1.0,105140.92,,42.1311592083469,Mass Market,,58.0,1500.0,614.0,1.0,116248.88,1.0,0
6448,,Female,Postgraduate,Active loan,3.0,,Stirling,26.0,Germany,1.0,1.0,184520.0,,97.0624874465259,,Divorced,75.0,4341.0,581.0,0.0,105099.45,1.0,1
6449,6.0,,University,No loan,,30.0,Cleveland,37.0,,0.0,1.0,118570.53,0.0,88.3668846357794,Mass Market,Married,76.0,6972.0,724.0,1.0,125489.4,1.0,0
6450,,Female,University,,,,Milano,,Germany,,,189664.43,,88.0207814733074,Mass Market,Married,64.0,,,1.0,144550.83,2.0,0
6451,,Male,University,No loan,,29.0,Steele,39.0,Germany,0.0,0.0,6981.43,,,,Married,,1317.0,640.0,1.0,131607.28,4.0,1
6452,,Male,Other,Default risk,,,,42.0,France,,1.0,194686.78,0.0,78.1303442224045,High Net Worth,Widowed,56.0,6542.0,741.0,0.0,106036.52,1.0,1
6453,4.0,Female,High School,Active loan,5.0,31.0,,32.0,France,,1.0,72909.75,,179.348397511869,Affluent,Single,,5053.0,,,0.0,2.0,0
6454,3.0,Male,University,,10.0,30.0,Liu,,Spain,,,41626.78,,66.8325805503419,,,,,,1.0,165260.98,1.0,0
6455,1.0,Female,High School,No loan,2.0,,,57.0,,0.0,0.0,131372.38,0.0,120.332343988557,Affluent,Single,,,499.0,1.0,,1.0,1
6456,,Female,,No loan,,19.0,Teng,40.0,Germany,0.0,0.0,158853.98,,64.3151344599356,Mass Market,Married,41.0,,848.0,1.0,,1.0,0
6457,10.0,Male,High School,,,,,24.0,,0.0,1.0,156906.15,1.0,,Affluent,Single,50.0,3290.0,812.0,1.0,,,0
6458,1.0,,High School,,,34.0,Sagese,54.0,,0.0,,199661.5,,,Affluent,,57.0,466.0,,1.0,131039.97,,0
6459,6.0,Female,University,No loan,10.0,25.0,Hyde,29.0,France,0.0,,9633.01,1.0,103.574451922727,Mass Market,,66.0,2232.0,702.0,1.0,,1.0,0
6460,,Male,University,,8.0,,Barry,33.0,Germany,,0.0,108313.34,0.0,214.760701221528,Mass Market,Married,57.0,3459.0,,1.0,96341.0,,0
6461,,,,No loan,8.0,27.0,,59.0,Germany,0.0,1.0,187636.06,0.0,68.2838783367314,,Married,,6220.0,813.0,,,1.0,1
6462,,Male,University,No loan,9.0,27.0,Franklin,,France,0.0,,86480.29,1.0,63.5471170857042,,Married,58.0,4700.0,740.0,1.0,172381.8,,0
6463,3.0,Female,High School,No loan,9.0,38.0,Endrizzi,,France,0.0,,126794.56,1.0,94.8598102830738,,Single,,,841.0,,,,0
6464,2.0,,,No loan,2.0,35.0,Anayolisa,33.0,Spain,0.0,1.0,,1.0,136.610333441985,Affluent,Single,84.0,6203.0,,1.0,,,0
6465,5.0,Male,High School,No loan,9.0,,Kibby,,France,0.0,1.0,35593.18,0.0,82.2509582403696,,Married,44.0,4695.0,702.0,1.0,,,0
6466,2.0,Male,,,5.0,30.0,,32.0,France,0.0,1.0,163216.48,0.0,314.997483386524,Affluent,,61.0,5652.0,650.0,,84906.45,1.0,0
6467,4.0,Male,,No loan,10.0,27.0,Pirozzi,37.0,Spain,0.0,0.0,193009.21,0.0,83.339083879381,Mass Market,Married,70.0,347.0,651.0,,0.0,2.0,0
6468,1.0,Male,,Active loan,,38.0,Pisani,46.0,Spain,1.0,,13460.27,1.0,48.9040774473831,High Net Worth,Divorced,,,827.0,0.0,183276.32,1.0,0
6469,7.0,Male,High School,No loan,2.0,33.0,,44.0,Spain,,0.0,,1.0,105.722662022233,Affluent,Single,,3645.0,,,0.0,1.0,0
6470,,Male,University,No loan,10.0,19.0,,38.0,France,0.0,0.0,179833.45,,61.8539704969168,Mass Market,,60.0,3606.0,662.0,,105271.56,1.0,0
6471,,Male,University,No loan,10.0,31.0,Brown,33.0,France,,1.0,103006.27,0.0,97.2288428328279,Mass Market,Married,69.0,4989.0,574.0,1.0,100267.03,1.0,0
6472,0.0,Female,,Active loan,3.0,29.0,,40.0,France,,,,1.0,,High Net Worth,,,,691.0,0.0,115465.98,1.0,0
6473,2.0,Male,University,No loan,8.0,21.0,Romani,,,0.0,,87310.59,0.0,83.8272273621353,Mass Market,,,4140.0,,,0.0,2.0,0
6474,0.0,Female,,No loan,8.0,29.0,,,Spain,0.0,1.0,138525.19,1.0,57.5385349442746,Mass Market,,54.0,1467.0,,1.0,0.0,2.0,0
6475,2.0,Female,University,No loan,8.0,23.0,,,Germany,0.0,,15832.43,0.0,161.128655288036,,Married,60.0,2221.0,,1.0,,2.0,1
6476,4.0,Female,Postgraduate,Active loan,7.0,,,,Spain,1.0,1.0,176036.01,0.0,166.445485879845,High Net Worth,Divorced,47.0,6015.0,682.0,0.0,,,0
6477,4.0,Female,,Default risk,0.0,33.0,Zikoranachidimma,71.0,France,3.0,,,1.0,74.6193617533572,High Net Worth,Widowed,,5005.0,,0.0,,,1
6478,7.0,,University,No loan,10.0,30.0,,23.0,France,0.0,1.0,,0.0,100.171904963183,,Married,75.0,,771.0,1.0,,,0
6479,3.0,Female,University,,,26.0,Zetticci,28.0,France,,0.0,183646.41,0.0,,Mass Market,Married,,92.0,625.0,,0.0,1.0,0
6480,1.0,Male,High School,,7.0,38.0,Muir,67.0,Germany,,1.0,86507.88,1.0,,Affluent,Single,26.0,5568.0,,0.0,123276.69,2.0,1
6481,2.0,Female,University,No loan,10.0,,Pavlova,,Spain,,1.0,104382.11,1.0,99.894874691374,Mass Market,Married,59.0,4963.0,,1.0,,,0
6482,10.0,,,No loan,8.0,26.0,Hamilton,41.0,,0.0,1.0,185387.14,,113.389183828993,Mass Market,Married,,955.0,555.0,1.0,,2.0,0
6483,2.0,Female,Postgraduate,Active loan,3.0,35.0,Trentino,30.0,Germany,1.0,1.0,,,44.8101575015779,High Net Worth,Divorced,57.0,1575.0,621.0,,101014.08,2.0,0
6484,0.0,Female,University,,10.0,24.0,,33.0,Spain,,1.0,,,285.268414734925,Mass Market,Married,45.0,971.0,,1.0,0.0,,1
6485,7.0,Male,High School,,,33.0,Otutodilichukwu,60.0,,0.0,,141364.62,1.0,178.521765305616,Mass Market,,44.0,4029.0,636.0,1.0,,1.0,1
6486,9.0,Female,,,9.0,,Tsui,,,0.0,0.0,134483.07,1.0,45.0714501039383,Affluent,,,6543.0,668.0,,0.0,1.0,0
6487,,,,Active loan,,,,42.0,France,0.0,1.0,77786.37,,189.207394926489,,Single,,6562.0,,0.0,0.0,,1
6488,8.0,Female,University,,,,,22.0,Spain,0.0,,34397.08,1.0,108.20850363475,Mass Market,Married,74.0,5944.0,,1.0,105229.34,1.0,0
6489,4.0,Male,High School,Active loan,6.0,40.0,Ruth,40.0,,0.0,1.0,85455.62,0.0,57.8268670728743,Affluent,,52.0,,564.0,0.0,0.0,1.0,1
6490,5.0,,University,No loan,,27.0,Izmailov,,France,,1.0,,,,Mass Market,Married,72.0,2437.0,790.0,1.0,0.0,1.0,0
6491,7.0,,,Default risk,,31.0,Nyhan,50.0,Germany,4.0,0.0,645.61,,128.290840119692,,Widowed,58.0,4812.0,623.0,0.0,126608.37,,1
6492,6.0,,,,9.0,,Palermo,36.0,Spain,0.0,1.0,118959.64,1.0,,Mass Market,,50.0,2787.0,539.0,1.0,,3.0,0
6493,9.0,,High School,Active loan,4.0,31.0,Harris,50.0,Germany,0.0,1.0,62989.82,0.0,299.421270906911,Affluent,,66.0,4978.0,805.0,,130023.38,1.0,1
6494,4.0,Female,University,,8.0,30.0,Rossi,46.0,,,1.0,108699.59,,58.0546814372493,,Married,30.0,3275.0,706.0,,105214.58,1.0,1
6495,4.0,,High School,Active loan,6.0,30.0,Johnson,41.0,,,0.0,73743.95,1.0,188.704788188578,Affluent,,78.0,,742.0,0.0,92805.72,,1
6496,2.0,,High School,Active loan,6.0,22.0,,,France,,1.0,97593.16,0.0,41.4316859207607,,Single,,,519.0,0.0,112957.26,2.0,0
6497,,Female,High School,No loan,9.0,30.0,Smith,61.0,France,,0.0,66238.23,1.0,,Mass Market,Married,73.0,,611.0,1.0,131583.59,4.0,1
6498,,Female,,No loan,,,Shepherd,34.0,,0.0,,102628.98,1.0,113.403363969423,Mass Market,,,4137.0,,1.0,102143.93,2.0,0
6499,2.0,Male,High School,No loan,,28.0,,44.0,France,0.0,0.0,,0.0,59.2918678046819,Mass Market,Married,,,667.0,,122806.95,1.0,0
6500,10.0,Female,,,2.0,,Postle,,Germany,0.0,1.0,98301.61,0.0,119.792373696641,Affluent,,65.0,60.0,416.0,,122189.66,2.0,0
6501,0.0,Male,,Active loan,5.0,39.0,,,France,0.0,0.0,137276.83,1.0,111.144406400052,Affluent,Single,91.0,6293.0,687.0,,,,0
6502,,Male,University,No loan,10.0,,,,France,0.0,1.0,101485.72,,,,Married,68.0,777.0,519.0,,0.0,2.0,0
6503,,,High School,Active loan,,,Kerr,42.0,,,1.0,43612.06,,,,Single,71.0,5970.0,651.0,0.0,143145.87,,0
6504,1.0,Female,,,2.0,22.0,Korovina,52.0,Spain,0.0,1.0,80259.67,0.0,,,Single,,3076.0,727.0,,,,1
6505,5.0,Female,University,,9.0,,,41.0,,0.0,,81313.51,0.0,88.536742987353,Mass Market,Married,54.0,5375.0,838.0,1.0,0.0,2.0,0
6506,3.0,Female,University,No loan,8.0,,Milanesi,,Germany,0.0,0.0,1114.12,0.0,69.0864511570551,,Married,79.0,,829.0,,103457.76,,0
6507,10.0,Female,,Active loan,5.0,31.0,Hancock,,France,0.0,1.0,50908.48,0.0,,Affluent,Single,62.0,1387.0,666.0,1.0,141162.08,1.0,0
6508,,Female,Postgraduate,,3.0,,Li Fonti,,,1.0,1.0,27274.6,,,High Net Worth,Divorced,77.0,,,0.0,151391.68,1.0,1
6509,,,University,No loan,10.0,35.0,Green,39.0,France,0.0,0.0,19596.73,0.0,47.2725197174074,Mass Market,Married,65.0,4735.0,662.0,1.0,,1.0,0
6510,4.0,Female,,Active loan,,31.0,Davy,,Spain,0.0,1.0,159676.55,1.0,62.2976955463729,Affluent,Single,63.0,,,,0.0,2.0,0
6511,1.0,,,,,26.0,Kennedy,30.0,Germany,0.0,,23317.88,1.0,159.885269336926,,,38.0,990.0,,0.0,139762.13,2.0,0
6512,,Female,,Active loan,,,Sung,23.0,,0.0,0.0,17163.75,1.0,,Affluent,Single,48.0,964.0,571.0,1.0,151097.28,1.0,0
6513,,,University,No loan,10.0,35.0,Hsueh,64.0,France,0.0,1.0,3185.67,1.0,,Mass Market,Married,40.0,1127.0,,,0.0,,0
6514,9.0,,High School,,9.0,,Belstead,,Spain,0.0,,,,20.0474817771193,Mass Market,Married,58.0,367.0,,1.0,,2.0,0
6515,,Male,,No loan,10.0,,William,29.0,Germany,0.0,,140746.13,,158.105022350661,Mass Market,,62.0,,616.0,1.0,149318.55,1.0,0
6516,1.0,Male,High School,,7.0,36.0,,30.0,Germany,0.0,1.0,60485.98,,122.606537163219,Affluent,,55.0,6846.0,660.0,0.0,,2.0,0
6518,8.0,Male,High School,Active loan,,30.0,Moore,41.0,,0.0,1.0,,,65.8363427295065,Affluent,,70.0,1508.0,653.0,0.0,102768.42,,0
6519,4.0,,University,No loan,9.0,29.0,McNess,43.0,Germany,0.0,1.0,,1.0,70.1342172926781,Mass Market,,34.0,677.0,683.0,,,1.0,1
6520,4.0,,,No loan,10.0,,Jones,27.0,France,,1.0,,0.0,166.738610763303,,,,5381.0,,1.0,,,0
6521,7.0,,High School,Active loan,6.0,,Ting,33.0,Germany,0.0,1.0,15142.1,,,,,,,,,130367.87,1.0,1
6522,7.0,Male,High School,No loan,2.0,32.0,Owen,25.0,Spain,,1.0,89666.28,0.0,83.3855603047967,Affluent,Single,65.0,2301.0,791.0,1.0,,,0
6523,,Male,,No loan,9.0,28.0,,48.0,Germany,0.0,1.0,58203.67,1.0,225.552128660307,Mass Market,Married,66.0,,,1.0,134542.73,,1
6524,7.0,,High School,Active loan,4.0,25.0,McGregor,38.0,,0.0,1.0,38308.34,0.0,88.357154817483,,Single,80.0,,718.0,,0.0,2.0,0
6525,2.0,Male,Postgraduate,,,,Chien,,France,1.0,,11631.34,1.0,158.31857912611,High Net Worth,,,,573.0,0.0,128243.03,1.0,0
6526,7.0,,Postgraduate,Active loan,7.0,,Tennant,32.0,France,1.0,,44099.75,1.0,58.5664026877734,High Net Worth,Divorced,54.0,2356.0,527.0,0.0,0.0,2.0,0
6527,,Female,Postgraduate,Active loan,1.0,31.0,Pirogov,59.0,Germany,,0.0,191070.01,1.0,,High Net Worth,Divorced,72.0,,,0.0,,1.0,0
6528,4.0,Female,High School,Active loan,7.0,,Ibekwe,41.0,France,0.0,0.0,,1.0,,,,44.0,,548.0,0.0,,1.0,0
6529,7.0,,High School,,2.0,17.0,MacDonald,40.0,,0.0,1.0,103898.59,,,Affluent,Single,66.0,5640.0,685.0,,0.0,2.0,0
6530,,Female,Postgraduate,,7.0,28.0,Bentley,35.0,,,1.0,,,122.853644155483,High Net Worth,Divorced,74.0,1291.0,,0.0,,,0
6531,,,High School,,,31.0,,52.0,,0.0,,28806.32,,100.477977950772,,Single,54.0,,698.0,1.0,107304.39,,1
6532,0.0,Male,University,No loan,10.0,,Sung,71.0,France,0.0,0.0,29837.65,1.0,152.531446605944,Mass Market,Married,68.0,2769.0,639.0,1.0,0.0,2.0,0
6533,3.0,Female,High School,Active loan,6.0,29.0,Peng,29.0,France,,0.0,134462.29,,82.9375596087727,Affluent,Single,,2367.0,718.0,0.0,,,0
6534,7.0,Female,,,1.0,,Georg,,Spain,1.0,1.0,87067.73,0.0,,,Divorced,,3223.0,750.0,0.0,119565.92,1.0,0
6535,1.0,,High School,No loan,,31.0,Knight,,France,0.0,,149370.93,,,Mass Market,Married,,6955.0,803.0,1.0,0.0,,0
6536,2.0,Male,,No loan,10.0,33.0,,43.0,Spain,0.0,1.0,198402.37,1.0,117.276449453657,Mass Market,,59.0,5514.0,579.0,,145843.82,1.0,1
6537,6.0,Male,University,No loan,10.0,,Shaw,25.0,Germany,0.0,0.0,,1.0,173.081275086691,Mass Market,Married,65.0,1351.0,693.0,1.0,,1.0,0
6538,6.0,Male,University,No loan,,,Austin,,Spain,0.0,,,,,Mass Market,Married,76.0,6491.0,,1.0,89047.14,1.0,0
6539,1.0,,High School,Active loan,,23.0,Marsden,32.0,France,0.0,,31635.99,0.0,,,Single,57.0,,586.0,,0.0,,0
6540,4.0,Female,,Active loan,6.0,23.0,,41.0,,,1.0,163524.7,1.0,91.5903274954844,Affluent,,51.0,,569.0,0.0,139840.36,1.0,0
6541,,Female,Postgraduate,,3.0,33.0,Endrizzi,39.0,,1.0,0.0,,1.0,97.1262063093713,High Net Worth,Divorced,65.0,,788.0,0.0,135139.33,1.0,0
6542,3.0,,University,,10.0,32.0,Fermin,31.0,France,0.0,1.0,65567.91,0.0,226.698274719072,Mass Market,Married,,6107.0,,1.0,,2.0,0
6543,1.0,Female,High School,Active loan,,,McKenzie,63.0,France,0.0,,24506.95,1.0,,Affluent,Single,,,531.0,1.0,,1.0,1
6544,,Female,High School,No loan,,,Muriel,,France,0.0,1.0,43106.17,,,,,79.0,1704.0,746.0,1.0,,1.0,0
6545,,Female,,,8.0,28.0,Poole,,,0.0,1.0,,,94.0664333556979,Mass Market,Married,67.0,1579.0,,1.0,,2.0,0
6546,1.0,Male,Postgraduate,,3.0,37.0,Glover,59.0,,,,30722.52,1.0,,High Net Worth,Divorced,,774.0,,0.0,,1.0,1
6547,6.0,Male,High School,,4.0,30.0,Vinogradova,40.0,France,,1.0,,1.0,,Affluent,,68.0,,476.0,0.0,,1.0,0
6548,1.0,,High School,No loan,9.0,33.0,Findlay,44.0,France,0.0,,,1.0,,Affluent,Single,,3289.0,565.0,1.0,,2.0,0
6549,,Female,University,No loan,,,Curtis,,Spain,0.0,1.0,171928.04,0.0,81.6527221236912,Mass Market,,96.0,,,1.0,,2.0,0
6550,10.0,,,Active loan,3.0,,Ndukaku,,Spain,1.0,1.0,114675.75,1.0,,High Net Worth,Divorced,79.0,64.0,652.0,0.0,0.0,2.0,0
6551,9.0,Male,Postgraduate,Active loan,,30.0,Bradshaw,,Germany,1.0,,,0.0,68.2719307797117,High Net Worth,Divorced,86.0,4959.0,518.0,,125961.74,2.0,1
6552,,Female,University,No loan,10.0,33.0,Schwartz,40.0,France,0.0,0.0,108008.05,0.0,108.156008221169,Mass Market,Married,,3750.0,655.0,1.0,167181.01,,0
6553,7.0,Female,,No loan,10.0,27.0,Pollard,27.0,Spain,0.0,1.0,128262.14,1.0,68.1969657357694,Mass Market,Married,70.0,4287.0,722.0,1.0,104848.68,,0
6554,,Female,,,9.0,29.0,Hunter,35.0,France,0.0,,,,73.843887296865,Mass Market,Married,,3383.0,850.0,1.0,0.0,,0
6555,4.0,Female,University,,9.0,,Wilson,38.0,France,0.0,1.0,,1.0,103.642671008727,Mass Market,Married,60.0,1676.0,,1.0,,1.0,0
6556,1.0,Male,High School,No loan,,,Muravyova,41.0,France,,1.0,,0.0,108.625081121748,Affluent,Single,82.0,6090.0,582.0,,40488.76,,0
6558,8.0,Male,High School,No loan,2.0,31.0,Sun,,,,1.0,66485.26,1.0,,Affluent,Single,49.0,,834.0,1.0,0.0,2.0,0
6559,1.0,Male,High School,No loan,,28.0,,,Spain,0.0,1.0,152845.99,1.0,72.0197947248245,,Single,,,500.0,1.0,99004.24,1.0,0
6560,8.0,,,Active loan,,27.0,Genovesi,33.0,France,,,130824.57,1.0,66.8158811575897,,Single,36.0,,,1.0,,,0
6561,6.0,Male,Other,Default risk,0.0,36.0,Chang,,,,0.0,172526.9,0.0,,High Net Worth,,75.0,5673.0,,,82373.94,1.0,1
6562,10.0,Female,High School,Active loan,,28.0,Allan,55.0,,,1.0,49418.87,1.0,,Affluent,Single,,3281.0,,1.0,,4.0,1
6563,3.0,,,Default risk,0.0,37.0,Rogova,92.0,France,,,195563.99,,95.2556800034946,,Widowed,,4567.0,753.0,,121513.31,1.0,0
6564,9.0,Male,University,,,35.0,,26.0,,0.0,1.0,10842.46,,88.8815604449254,Mass Market,,51.0,4941.0,466.0,1.0,105522.06,1.0,0
6566,6.0,Female,,,9.0,,Scott,27.0,France,0.0,,53874.67,0.0,92.0258834938018,,Married,69.0,5265.0,,1.0,62339.81,2.0,0
6567,1.0,Female,University,No loan,,30.0,Pendergrass,46.0,France,,1.0,,,23.8722863955102,Mass Market,Married,86.0,401.0,509.0,1.0,,1.0,1
6568,0.0,Male,University,No loan,,22.0,Hung,35.0,Spain,,0.0,,1.0,,Mass Market,,73.0,3344.0,838.0,,,,0
6569,5.0,Female,University,No loan,8.0,26.0,,32.0,,0.0,0.0,77370.37,1.0,70.7104642276536,Mass Market,Married,87.0,813.0,747.0,1.0,67495.04,,0
6570,3.0,Female,,No loan,8.0,32.0,,,Spain,0.0,,,1.0,122.607052850085,Mass Market,Married,37.0,2895.0,655.0,1.0,113811.85,2.0,0
6571,8.0,Female,,No loan,10.0,31.0,Pirozzi,34.0,,0.0,0.0,106981.03,,,Mass Market,,,1192.0,,1.0,0.0,1.0,0
6572,2.0,Male,University,No loan,8.0,28.0,Hsieh,,France,,,,0.0,69.0017885284616,Mass Market,,63.0,530.0,,1.0,,,0
